id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43591671,Sonder at Crescent | One-Bedroom Apartment w/ Balcony,219500569,Sonder (Austin),,78704,30.25486,-97.74661,Entire home/apt,136,2,29,2021-10-04,2.01,30,194,22,
43594976,Live + Work + Stay + Easy | 1BR in Austin,343006378,Carolyn,,78701,30.27058,-97.74905,Entire home/apt,196,30,0,,,8,364,0,
43594979,Live + Work + Stay + Easy | 2BR in Austin,343006378,Carolyn,,78701,30.27058,-97.74905,Entire home/apt,299,30,0,,,8,364,0,
43595227,Beautiful Bull Creek Condo on 360 and 2222,27444981,Nicolas,,78750,30.37122,-97.78719,Entire home/apt,125,30,13,2020-08-12,0.72,1,314,0,
43595276,Cherry Creek Home 2 BR 1.5 BA  Covered Parking,237924463,Guadalupe,,78745,30.20669,-97.83495,Entire home/apt,108,30,10,2021-11-29,0.74,3,125,9,
43595691,St. Amant Place 2 BR 1.5 BA Covered Parking,237924463,Guadalupe,,78749,30.20681,-97.83614,Entire home/apt,108,30,8,2021-11-14,0.53,3,254,7,
43611005,Private room with restroom inside,348189890,Nexx,,78741,30.24135,-97.71747,Private room,80,2,1,2021-04-16,0.13,2,88,1,
43613250,Downtown Austin & University of Texas All In One!,55885216,Samuel (Cannon),,78705,30.28949,-97.75054,Entire home/apt,71,1,69,2021-11-24,3.87,4,82,52,
43614642,Austin Modern Retreat - winter holidays in Austin!,20412932,Kenneth,,78746,30.27837,-97.80253,Entire home/apt,1149,5,13,2021-08-14,0.73,1,8,4,
43616078,Private End Unit in the Heart of South Congress!,130180974,Sonia,,78704,30.24372,-97.75106,Entire home/apt,98,90,0,,,1,0,0,
43622216,Guest House on Fitzhugh Road in the Hill Country,136289856,Paige,,78737,30.2325,-97.9822,Entire home/apt,164,2,41,2021-11-09,2.25,1,156,25,
43628674,BoHo Chic SoCo Bungalow with a Backyard & Grill,4912146,Deacon,,78704,30.24681,-97.74628,Entire home/apt,151,2,38,2021-10-22,2.12,19,154,21,
43634102,"Luxury 2/2.5 Home in Tarrytown with King bed, Car",5059228,Haley And Raul,,78703,30.28796,-97.77145,Entire home/apt,278,30,3,2021-04-30,0.21,3,160,2,
43644598,Professionally maintained apt | 1BR in Austin,359036978,Casey,,78702,30.25977,-97.716,Entire home/apt,173,30,0,,,329,365,0,
43644599,Professionally maintained apt | 1BR in Austin,359036978,Casey,,78702,30.25977,-97.716,Entire home/apt,172,30,0,,,329,365,0,
43651053,Spacious Stylish Living 20 minutes from downtown,11018558,Kareem,,78729,30.45973,-97.78475,Private room,69,1,21,2021-10-25,1.17,1,90,18,
43651422,NEW! Modern East Austin Hideaway,124060715,Evolve,,78702,30.25238,-97.7223,Entire home/apt,648,2,20,2021-11-21,1.16,38,314,18,
43667286,Secluded Lake Travis retreat on Deep Water Cove!,336065131,Austin,,78734,30.40404,-97.91541,Entire home/apt,439,2,57,2021-11-27,3.15,1,349,33,
43668025,Condo with a beautiful green space,22933083,Bhavik,,78704,30.23472,-97.78515,Entire home/apt,83,3,8,2021-02-22,0.46,1,0,3,
43679303,Live + Work + Stay + Easy | 2BR in Austin,359036978,Casey,,78704,30.23916,-97.78696,Entire home/apt,204,30,0,,,329,365,0,
43679682,South Austin retreat and relax,108059047,Alec,,78748,30.14424,-97.8067,Entire home/apt,195,2,49,2021-12-05,2.84,1,67,37,
43689469,Pool with a View; Deep-Cleaned Peloton Sanctuary,278252607,Charles,,78731,30.33604,-97.76473,Entire home/apt,950,28,13,2021-09-25,0.74,1,201,3,
43691386,Luxurious Austin Studio,348973305,Henry & Kate,,78758,30.39583,-97.72685,Entire home/apt,71,2,36,2021-11-26,2.00,2,158,30,
43710599,CASA VIA GRANDE...Beautiful Home On Golf Course!,12936870,Mark,,78739,30.19558,-97.92179,Entire home/apt,667,5,1,2020-07-10,0.06,1,186,0,
43711837,Musician’s modern condo in the real Central Austin,7804210,Jose David,,78752,30.33135,-97.7016,Private room,40,31,3,2020-11-10,0.16,1,0,0,
43727092,WanderJaunt | Clara | 2BR | Barton Hills,104309976,WanderJaunt,,78746,30.2616,-97.78612,Entire home/apt,83,1,30,2021-11-29,1.69,132,264,15,
43727949,Hyde Park Bungalow 3/2,3226977,Rob & Kaylan,,78751,30.31252,-97.7208,Entire home/apt,119,28,6,2021-10-27,0.34,1,43,4,
43728391,WanderJaunt | Astrid | 1BR | Barton Hills,104309976,WanderJaunt,,78746,30.25991,-97.78777,Entire home/apt,82,1,19,2021-11-21,1.04,132,265,15,
43728778,WanderJaunt | Leigh | 2BR | Barton Hills,104309976,WanderJaunt,,78746,30.26136,-97.78797,Entire home/apt,94,1,35,2021-12-05,2.00,132,264,26,
43739246,WanderJaunt | Irving | 1BR | Barton Hills,104309976,WanderJaunt,,78746,30.26037,-97.78647,Entire home/apt,78,1,32,2021-12-07,1.80,132,245,24,
43744679,Gorgeous Villa w/ Salt Water Pool + Tesla Charger,3199397,Alexander,,78731,30.34736,-97.77753,Entire home/apt,450,3,6,2021-08-29,0.36,1,0,3,
43753842,WanderJaunt | Crawford | Studio | South Congress,104309976,WanderJaunt,,78704,30.22605,-97.76051,Entire home/apt,78,1,43,2021-12-05,2.40,132,260,36,
43757014,"Lake Access, Hot Tub, 2 Projectors, New Remodel, Pool, Boats 4 Rent",102415196,Gavin,,78734,30.42286,-97.94232,Entire home/apt,664,2,37,2021-11-26,2.12,2,329,24,
43766199,Your own room with bathroom near South Congress,242646297,Francisco,,78704,30.23717,-97.76519,Private room,89,3,0,,,1,0,0,
43769309,Chic and Modern 1BR in the Heart of Domain Austin,60124765,Yifan,,78758,30.40293,-97.72178,Entire home/apt,99,3,12,2021-11-30,0.67,1,20,4,
43769795,Austintatious OASIS in Mueller near Downtown! Great for Big Groups!,492453,Kristalle,,78723,30.30713,-97.69396,Entire home/apt,393,3,38,2021-10-25,2.12,1,164,21,
43777229,Secluded Sky Cabin at White Branch near Austin,349890362,John,,78736,30.24522,-97.97685,Entire home/apt,181,1,208,2021-12-11,11.58,2,340,137,
43777574,The Austinite: Corner House With Large Yard,349895232,Marcelo,,78753,30.38684,-97.66617,Entire home/apt,305,30,4,2021-10-17,0.32,1,365,3,
43778145,Beautifully Refinished North Austin Apartment,23538977,Brendan,,78753,30.37807,-97.66645,Entire home/apt,89,2,35,2021-12-07,2.08,3,335,24,
43780180,Charming Austin Oasis with Covered Patio + Office,141834126,Acacia,,78753,30.4081,-97.64898,Entire home/apt,379,4,14,2021-11-27,0.78,2,250,9,
43789137,Funhouse: 6 Bedroom w/13 beds + Video Game Lounge,4912146,Deacon,,78751,30.31837,-97.73071,Entire home/apt,221,2,26,2021-11-14,1.45,19,234,16,
43791614,Entire 2 Bed/2 Bath apartment,308374967,John,,78748,30.1772,-97.82309,Entire home/apt,150,1,4,2020-09-06,0.23,1,0,0,
43814316,Cozy room with privet bath,20484642,Willy,,78752,30.328,-97.6995,Private room,125,1,4,2021-11-14,2.40,2,365,4,
43817859,"Lake Travis Getaway - Private Pool, Boat Ramp, short walk to Cove, 2 Masters, Outdoor Kitchen & Bar",177821967,ITrip Vacations,,78734,30.42584,-97.92792,Entire home/apt,864,2,13,2021-09-26,0.82,26,58,11,
43820536,Mid-Century Modern Greenbelt Getaway,5853976,Kawika,,78745,30.2142,-97.78098,Entire home/apt,209,2,14,2021-09-18,0.78,1,0,7,
43821862,"Park/Lakefront House w/Hot Tub,Kayaks- Sleeps 6",42927482,Tom & Laura,,78734,30.41606,-97.91889,Entire home/apt,279,2,89,2021-11-28,5.08,1,156,56,
43822182,Your home away from home | 1 BR in Austin,359036978,Casey,,78735,30.25099,-97.86933,Entire home/apt,152,30,0,,,329,365,0,
43832110,2 Bedroom Bouldin Creek Retreat | Professionally Cleaned + Hosted By GuestSpaces,138398089,GuestSpaces,,78704,30.24702,-97.75999,Entire home/apt,146,2,19,2021-11-21,1.09,33,51,15,
43834271,Everything you need | 1BR in Austin,359036978,Casey,,78704,30.25967,-97.74876,Entire home/apt,185,30,0,,,329,365,0,
43843895,Kasa | WFH Ready w/ Fast WiFi and Amenity Access | Lady Bird Lake,379711454,Kasa,,78701,30.26596,-97.74173,Entire home/apt,153,2,26,2021-11-08,1.47,7,320,16,
43856586,"Basecamp: 4bedroom: Sleeps 10 &  8,000 Video Games",4912146,Deacon,,78751,30.31996,-97.72896,Entire home/apt,195,2,17,2021-11-14,0.95,19,244,14,
43858970,East Austin Treehouse,65953824,Ally,,78702,30.25688,-97.73317,Entire home/apt,186,3,53,2021-11-22,3.24,1,49,40,
43860065,Cozy Apartment near Downtown,286256623,Maris,,78741,30.23977,-97.73055,Entire home/apt,40,2,16,2020-12-06,0.92,1,0,0,
43861515,The Little EastSide Cottage,300958221,Mike,,78702,30.25318,-97.71696,Entire home/apt,125,1,38,2021-12-06,2.14,4,225,24,
43874129,Airstream Dream - Vintage Glamping in SE Austin,254119744,Sophie,,78719,30.12575,-97.68498,Private room,80,2,23,2021-11-27,1.73,4,123,18,
43874171,Starship Arrow Flite,254119744,Sophie,,78719,30.12532,-97.68494,Entire home/apt,80,2,11,2021-11-08,1.52,4,116,11,
43895805,Vacation Resort Overlooking Lake Travis - Two Bedroom Cottage #1,341289896,Sree,,78734,30.37434,-97.98795,Entire home/apt,437,7,0,,,1,7,0,
43897219,Peaceful Ultra Modern Convenience at CC's Crib,351387291,Carol Ann,,78750,30.45875,-97.81143,Entire home/apt,99,2,46,2021-12-04,2.63,1,139,28,
43898487,A safe place and quite neighborhood,122900516,Charr & Daivo,,78748,30.17388,-97.79208,Private room,75,2,3,2021-03-28,0.18,1,365,1,
43907333,Villa Travista - Panoramic Lake Travis Views,11629952,Carla,,78732,30.3929,-97.87807,Entire home/apt,3500,2,15,2021-11-26,0.89,1,332,11,
43912689,free pizza house,138010924,Garrett,,78702,30.27592,-97.70756,Private room,85,2,22,2021-10-31,1.37,3,8,11,
43913939,Interior Designer Owned - Brand New Austin Home,2710828,Lisa,,78751,30.32096,-97.72193,Entire home/apt,250,7,5,2021-08-31,0.31,1,302,3,
43927809,Three Story Timber Ridge Treehouse with Hot Tub and Rooftop Oasis! | Professionally Cleaned + Hosted By GuestSpaces,138398089,GuestSpaces,,78733,30.32836,-97.87166,Entire home/apt,456,2,19,2021-10-25,1.19,33,285,14,
43928330,Christina's Room,348544184,Donna,,78729,30.44031,-97.76611,Private room,34,1,2,2020-07-12,0.11,2,0,0,
43929411,At Longhorn Suites Austin Near Downtown/UT/Expo,345630384,Vinod,,78723,30.29236,-97.66382,Private room,83,1,17,2021-02-17,0.97,5,69,2,
43929741,At Longhorn Hotel Near Downtown/UT/Expo,345630384,Vinod,,78723,30.2933,-97.66346,Private room,90,1,7,2021-02-18,0.39,5,69,1,
43930006,At Longhorn Hotel Near Downtown/UT/Expo,345630384,Vinod,,78723,30.29421,-97.66527,Private room,90,1,9,2021-02-18,0.56,5,70,6,
43930267,Entire APT - Downtown Living,80969951,Adam,,78741,30.24212,-97.73072,Entire home/apt,80,3,1,2020-06-29,0.06,2,18,0,
43930311,Quiet/Cute 1br/1ba - Separate Unit,152264968,Mark,,78723,30.31197,-97.6958,Entire home/apt,70,1,14,2021-12-09,6.67,1,77,14,
43938251,Downtown Austin Studio for 4 Rooftop Pool is OPEN!,339359220,Eligia,,78701,30.27127,-97.74862,Entire home/apt,250,2,0,,,1,0,0,
43942643,Fresh 1 bed 1 bath condo close to downtown,3837056,Brandon,,78741,30.23216,-97.73369,Entire home/apt,90,2,10,2020-09-06,0.57,1,0,0,
43944899,Authentic Austin Porch Paradise,43594245,Rocky,,78703,30.27649,-97.75294,Entire home/apt,150,30,6,2021-11-01,0.38,5,75,5,
43948038,Great place to stay in Austin! Individual Floor.,112108159,Antoanela,,78754,30.34418,-97.61582,Private room,46,1,18,2021-12-04,1.03,1,174,14,
43967966,Katie's Room,348544184,Donna,,78729,30.44056,-97.76561,Private room,30,1,0,,,2,0,0,
43986233,Entire APT - Experience Downtown - Newly Updated,80969951,Adam,,78741,30.24041,-97.73055,Entire home/apt,159,28,15,2021-11-17,0.87,2,75,4,
43986929,Bright East Side Home w Great Kitchen,1404792,Anneliese,,78702,30.27871,-97.7119,Entire home/apt,130,5,2,2020-09-01,0.12,1,19,0,
43987007,Honey Tree House,435659,Colton,,78746,30.2702,-97.79833,Entire home/apt,600,5,0,,,1,350,0,
43987224,Hyde Park Craftsman - Private Room with Ensuite.,18253226,Stay Local Austin,,78751,30.30645,-97.73212,Entire home/apt,121,2,38,2021-11-08,2.29,27,301,31,
43996911,Central Austin at Great Value FREE Wifi & Parking,317699978,Gloria,,78705,30.29338,-97.74356,Entire home/apt,88,1,10,2021-10-29,0.57,4,0,3,
44003081,Modern artsy bungalow w/ big yard near downtown,352600803,Shannon,,78702,30.27006,-97.71804,Entire home/apt,150,1,57,2021-11-24,3.53,2,58,35,
44008762,"UT Campus, Central Austin, Free Parking & WiFI",317699978,Gloria,,78705,30.29375,-97.742,Entire home/apt,79,1,8,2021-11-15,2.86,4,363,8,
44020810,Heated Pool + Spacious 3 Story Home - Luxury Eagle Lookout Estate | Professionally Cleaned + Hosted By GuestSpaces,138398089,GuestSpaces,,78733,30.33123,-97.87636,Entire home/apt,606,2,19,2021-11-24,1.09,33,358,9,
44031965,The Austinite,342000677,Kels,,78704,30.23465,-97.78593,Entire home/apt,274,3,34,2021-11-23,1.97,2,130,25,
44035457,Modern Suite South Congress Easy access to all,5663695,Nate,,78704,30.23187,-97.76032,Entire home/apt,195,2,33,2021-11-14,1.91,1,325,22,
44042984,Central ATX Remodeled Apartment Near the West Campus with Pool and Parking,325069880,Austin - Austin Vacay,,78705,30.29641,-97.74326,Entire home/apt,68,1,103,2021-12-02,5.89,1,333,73,
44047582,WanderJaunt | Denson | 1BR | South Congress,104309976,WanderJaunt,,78704,30.22655,-97.76124,Entire home/apt,159,1,22,2021-11-13,1.31,132,187,20,
44049128,Designer East Austin Bungalow - Walk to Rainey St.,109638288,TurnKey Vacation Rentals,,78702,30.25634,-97.73132,Entire home/apt,155,2,15,2021-11-07,1.03,61,297,12,
44050038,The Local’s 1938 Cottage in Hyde Park,342000677,Kels,,78751,30.30676,-97.71888,Entire home/apt,155,3,15,2021-11-21,0.89,2,77,9,
44062294,East Austin Cutie,62798782,Courtney,,78702,30.27589,-97.70678,Entire home/apt,435,3,29,2021-11-14,2.04,1,126,27,
44087479,"Work from “home” in Austin, Texas!",353753561,Kristin,,78703,30.28294,-97.76412,Entire home/apt,202,2,39,2021-11-27,2.39,1,29,29,
44087632,Bright and sunny private guest house in 78703,13539204,David,,78703,30.30955,-97.76516,Entire home/apt,129,5,14,2021-10-25,0.84,1,73,9,
44088049,Guest Suite in East Austin Bungalow,33112543,Nadia,,78721,30.27517,-97.68279,Entire home/apt,75,1,152,2021-11-28,9.52,1,67,106,
44105153,Metric Modern space close to Tech Ridge & Domain,302193550,Austin,,78758,30.40825,-97.69944,Entire home/apt,105,30,9,2021-10-29,0.58,1,180,5,
44121147,7BR Historic House w/ Pool & HotTub on S Congress!,1772568,David,,78704,30.24339,-97.75113,Entire home/apt,836,2,28,2021-11-22,1.92,2,279,25,
44134076,Charming Vintage Home in Rosedale!,848717,Marisol And Rick,,78756,30.31828,-97.74556,Entire home/apt,239,3,24,2021-11-27,1.56,1,215,18,
44135942,"2,233 sq ft WHOLE HOME. Gorgeous Deck & Backyard.",167174592,Eric,,78745,30.18743,-97.81217,Entire home/apt,350,2,17,2021-11-28,1.03,1,356,11,
44152344,Private Quite Room,271508539,Gary,,78734,30.39007,-97.913,Private room,105,1,44,2021-12-05,2.77,1,73,37,
44167922,Hot Tub! 'Overlook Landing'- Stunning Secluded Lake House- Impeccable Views! Gated & Fully Equipped!,56373541,A Stay Above The Rest,,78734,30.39583,-97.93616,Entire home/apt,675,2,31,2021-11-22,1.84,11,157,19,
44168129,3BR 2.5 Bath Lake Travis Cottage With Spacious Backyard,30806712,Tristan,,78732,30.38409,-97.91233,Entire home/apt,300,30,3,2021-11-28,0.24,1,60,2,
44169741,Wyndham Austin Resort ~ Rooftop Swimming Pool!,243470944,Resort Stay,,78701,30.27162,-97.74757,Entire home/apt,280,2,23,2021-10-15,1.39,20,11,15,
44171023,Cool and Clean 1 Bedroom Eastside Apt w/ fast WIFI,36075426,Colleen,,78702,30.26074,-97.70793,Entire home/apt,102,2,21,2021-11-16,1.24,27,83,11,
44175350,Adorable bedroom in Central Austin,138747475,Rebecca,,78722,30.28702,-97.72069,Private room,35,60,2,2021-11-29,0.48,2,246,2,
44178860,East Side Bungalow with Private Yoga Studio,42272508,Melissa,,78721,30.25989,-97.68988,Entire home/apt,212,2,11,2021-11-30,0.68,1,212,10,
44194586,Cozy East Austin Private Room,13027776,Lauren,,78725,30.2307,-97.59371,Private room,31,7,14,2021-08-23,0.95,2,12,9,
44205491,The Bindel | The Domain | 30+ day stays!,106649223,The Bindel,,78758,30.39721,-97.72204,Entire home/apt,110,30,2,2021-04-18,0.15,63,351,1,
44231695,5 Minute walk to Zilker Park & Barton Springs Pool,78608001,Shelby,,78704,30.26171,-97.77567,Entire home/apt,75,28,12,2021-11-13,0.82,1,273,9,
44243866,Stunning Modern Home in Heart of East Austin,130761867,Tom,,78702,30.25455,-97.72561,Entire home/apt,429,2,10,2021-10-25,0.60,2,97,6,
44248400,Kasa | Contactless Check-In + Pool Access | East Austin,379711454,Kasa,,78702,30.28159,-97.70937,Entire home/apt,136,2,44,2021-12-03,2.70,7,354,25,
44250415,"South Austin Home, 7 miles to downtown yet quiet.",14329133,Victor,,78747,30.1573,-97.75597,Entire home/apt,280,29,1,2021-06-26,0.18,1,83,1,
44261775,"Large Home, Lake Views, Grill, Pool Table, Hot Tub",369844945,Darlene,,78734,30.41132,-97.91773,Entire home/apt,351,2,63,2021-12-05,3.98,6,70,50,
44277448,Great private bedroom/bath for rent,356931983,William,,78731,30.35332,-97.76207,Private room,60,1,0,,,1,0,0,
44290771,Vintage Suite Overlooking SoCo!,7797579,Richard,,78704,30.24859,-97.75028,Entire home/apt,228,2,29,2021-10-24,1.73,2,56,15,
44292564,Private Bedroom Near the Domain,31103234,Dillon,,78758,30.36377,-97.70469,Private room,39,1,0,,,2,0,0,
44300775,Stylish + Colorful Home Just Minutes from Downtown,2762526,Moya,,78703,30.27987,-97.76083,Entire home/apt,696,3,15,2021-11-28,0.96,2,327,14,
44304143,Modern Rare Gem - Pet Friendly - 15 to downtown,13391735,Dominic,,78723,30.30829,-97.67313,Entire home/apt,114,2,35,2021-12-03,2.21,1,352,23,
44319776,Close to Lake Austin and 30 minutes from downtown.,29510744,Jan,,78733,30.35103,-97.86304,Entire home/apt,94,2,52,2021-11-14,3.18,1,179,38,
44334709,Kasa | 1BD/1BA with Free Parking + Self Check-In + Balcony | Austin 2nd Street,379711454,Kasa,,78701,30.26514,-97.74917,Entire home/apt,247,2,333,2021-12-02,19.78,7,364,240,
44334716,Kasa | Sunny 2BD with Balcony + Free Parking + W/D | Austin 2nd Street,379711454,Kasa,,78701,30.26683,-97.74741,Entire home/apt,300,2,175,2021-12-05,10.40,7,360,98,
44334720,Kasa | On-site Royal Blue Grocery & Walk to 2nd St District | Austin Downtown,379711454,Kasa,,78701,30.26626,-97.74741,Entire home/apt,227,2,450,2021-12-08,26.84,7,364,292,
44334728,Kasa | Great 2BD/2BA for Families! Pool + Free Parking | Austin Downtown,379711454,Kasa,,78701,30.26466,-97.74706,Entire home/apt,278,2,204,2021-12-08,12.12,7,327,148,
44337965,"Austin Lake Hills, private pool / outdoor kitchen",357690691,Ryan,,78733,30.34035,-97.85978,Entire home/apt,1100,3,5,2021-11-07,0.77,1,36,5,
44341469,"Modern, stylish house for monthly stays",325662030,R.Tyler,,78704,30.23721,-97.76414,Entire home/apt,133,21,0,,,1,0,0,
44354045,ABOVE ATX MODERN I 7 Bedrooms I Rent Full Boutique Hotel I On South Congress,210733801,Above Vacation,,78704,30.25125,-97.74934,Private room,3349,1,0,,,40,363,0,
44354423,ABOVE CASA TRANQUILITY I LAKEFRONT I POOL/SPA I LUXURY I GYM I GAMEROOM,210733801,Above Vacation,,78732,30.34715,-97.87404,Entire home/apt,3444,1,1,2020-09-23,0.07,40,364,0,
44354441,ABOVE HACIENDA I Lakefront I Up to 20 Beds | Sport Court I Water Oasis,210733801,Above Vacation,,78732,30.34888,-97.87301,Entire home/apt,3823,1,1,2021-10-17,0.54,40,343,1,
44354459,ABOVE BLUFF VIEW I  FLASH SUMMER SALE NEAR LAKE AUSTIN I,210733801,Above Vacation,,78730,30.3584,-97.86221,Entire home/apt,1846,1,1,2021-10-18,0.55,40,352,1,
44355097,Enjoy a sunlit treetop loft in the heart of Austin,71375350,Kerry,,78704,30.26266,-97.75946,Entire home/apt,150,2,17,2021-06-25,1.01,1,148,9,
44359678,Wyndham Austin Resort ~ Rooftop Pool ~ 2B Pres!,243470944,Resort Stay,,78701,30.27162,-97.74757,Entire home/apt,210,2,7,2021-05-17,0.46,20,4,3,
44362381,Modern Condo Near the Domain,259992673,Julie,,78758,30.381,-97.70413,Entire home/apt,128,30,20,2021-11-06,1.22,1,96,7,
44374393,East Austin Bungalow,83993721,Liia,,78741,30.23259,-97.71185,Entire home/apt,79,30,9,2021-10-31,0.58,1,96,7,
44376177,Three Stories of Panoramic Lake Travis Views,346782298,Priya,,78732,30.39375,-97.88565,Entire home/apt,864,2,59,2021-11-24,3.61,1,129,44,
44380021,Private Courtyard Suite- Domain/Apple/Q2/Breweries,289739762,Jim,,78727,30.42937,-97.72825,Entire home/apt,100,1,29,2021-11-30,3.90,1,67,29,
44381655,AUSTIN 1 BEDROOM AT WYNDHAM VACATION RESORT,189734742,James,,78701,30.27208,-97.74553,Entire home/apt,300,2,1,2021-10-03,0.43,3,0,1,
44390548,Brand NEW Garage Apartment blocks from Downtown with Parking!,21913031,Scott,,78702,30.25448,-97.72577,Entire home/apt,95,1,108,2021-12-03,6.43,3,14,70,
44390926,Charming & New 2 BR 2 BTH on the East Side,39642810,Mary Beth,,78722,30.28473,-97.71311,Entire home/apt,400,2,0,,,1,0,0,
44395937,Private Guest House 10-15 mins to DT & Airport,152318468,Michael,,78744,30.15193,-97.71826,Entire home/apt,94,2,11,2020-12-29,0.76,1,0,2,
44400303,Austin CHARMER Steps to Lake Trails and Downtown,1523587,Dallas,,78702,30.25458,-97.71812,Entire home/apt,792,3,28,2021-11-21,1.74,21,333,24,
44404727,East Austin Charmer: Great for extended stays,7240090,Jordan,,78702,30.27043,-97.71807,Entire home/apt,129,5,5,2021-01-18,0.35,1,0,1,
44406905,Private Oasis Near South Congress,11633043,Jordan,,78704,30.235,-97.75057,Entire home/apt,350,30,0,,,1,259,0,
44413380,TWO homes on ONE property in Terrific East Austin Location!,21913031,Scott,,78702,30.25326,-97.72583,Entire home/apt,371,1,34,2021-12-05,2.17,3,69,26,
44414651,spacious bright room,80744156,Elmira,,78717,30.49871,-97.78192,Private room,45,1,1,2020-10-10,0.07,1,344,0,
44415972,Home away from Home,197694422,Chris,,78704,30.2364,-97.75145,Entire home/apt,116,1,42,2021-11-09,2.57,1,72,34,
44416489,Sven's Castle-Modern in East Austin,417065,Mike,,78741,30.22416,-97.69363,Entire home/apt,120,1,40,2021-12-04,2.41,1,359,33,
44416588,Wyndham Austin Resort ~ Rooftop Swimming Pool!,243470944,Resort Stay,,78701,30.27162,-97.74757,Entire home/apt,290,2,18,2021-11-29,1.10,20,0,11,
44417536,Family-friendly home with room to work and play!,358686761,Andrew,,78729,30.44069,-97.76108,Entire home/apt,185,29,5,2021-07-15,0.34,1,90,4,
44419712,Sweet Melissa’s Bungalow,358734412,Melissa,,78745,30.21279,-97.76352,Entire home/apt,151,2,50,2021-12-06,3.15,1,300,46,
44419747,"Relax in SoCo w/ Pool, King Bed, 8 Min to DT | 1BR",35817561,Steven & Jennifer,,78704,30.22933,-97.76555,Entire home/apt,81,1,52,2021-11-24,3.58,30,278,40,
44419771,Awesome Roommate Wanted! 2BD/2Bath,40126277,Victoria,,78726,30.40682,-97.85045,Private room,825,1,0,,,1,365,0,
44433722,The Stanley by Lodgewell | Historic SoCo Estate,15782486,Lodgewell,,78704,30.24697,-97.75275,Entire home/apt,789,1,8,2021-11-01,0.52,34,159,5,
44434928,Wyn Austin Resort~ Rooftop Pool ~ Walk to 6th St!,243470944,Resort Stay,,78701,30.27162,-97.74757,Entire home/apt,320,2,8,2021-10-31,0.60,20,0,5,
44448954,NEW Rosewood House in East Austin,18253226,Stay Local Austin,,78702,30.27164,-97.71963,Entire home/apt,326,2,53,2021-11-27,3.24,27,84,40,
44465114,"Hillside Tropical Retreat - relax, work, and live pure",359339916,Jeff,,78749,30.20827,-97.87836,Entire home/apt,443,2,67,2021-11-27,4.04,2,143,43,
44473865,Bright and Airy Rosedale Studio,10437959,Brendan,,78756,30.31799,-97.74055,Entire home/apt,150,2,24,2021-11-15,1.47,1,69,14,
44475169,Downtown Garden House and Airstreams,22857707,Miles,,78704,30.25539,-97.74669,Entire home/apt,800,3,26,2021-05-16,1.59,8,75,16,
44476138,Private room in an oasis of comfort & convenience,19929430,Valentine,,78723,30.30515,-97.67186,Private room,67,2,40,2021-11-14,2.63,2,93,32,
44476530,Guadalupe: Economic Spot,8167447,Martin,,78751,30.32265,-97.72604,Shared room,17,30,2,2021-06-03,0.20,77,345,2,
44477375,Cozy Condo near UT/Downtown,359478861,Yash,,78751,30.30883,-97.71663,Entire home/apt,91,1,46,2021-11-09,3.07,1,351,39,
44477696,East Austin Oasis,358939878,Terrence,,78721,30.27402,-97.68669,Entire home/apt,195,4,33,2021-11-15,2.32,1,54,30,
44478238,"Relax On Rountree, Cozy Cottage In Heart of Austin",195515231,Lexie,,78722,30.28262,-97.70814,Entire home/apt,123,2,71,2021-12-07,5.06,1,314,68,
44478744,Luxury & Cozy Duplex A sweet Home.,336957004,Cesar,,78758,30.40883,-97.68508,Entire home/apt,169,2,39,2021-11-28,2.39,1,87,31,
44479312,Wyndham Austin Resort ~ 2B Pres ~ Walk to 6th St!,243470944,Resort Stay,,78701,30.27162,-97.74757,Entire home/apt,320,2,14,2021-05-16,0.86,20,0,9,
44503482,Cutest Condo in South Austin,17571720,Lauren,,78745,30.21486,-97.79305,Entire home/apt,100,7,15,2021-12-08,1.07,1,92,10,
44516798,The New Mid Century,418297,Stan,,78753,30.38005,-97.66893,Private room,70,30,1,2021-05-30,0.15,2,173,1,
44519908,"Eastside Escape *Walk to Bars, Brews & Good Eats*",251562269,Alec,,78702,30.26332,-97.7073,Entire home/apt,180,2,40,2021-12-03,2.60,1,311,37,
44530024,Private Studio and Balcony in the Treetops,22687460,Sheer,,78702,30.2778,-97.71743,Entire home/apt,120,2,80,2021-11-19,4.97,1,16,58,
44531881,"Luxury Bungalow Hideaway Bryker Woods, Near Campus",23785268,Christina,,78703,30.29927,-97.75186,Entire home/apt,745,2,3,2021-10-06,0.27,1,106,3,
44536467,Meadowlark Manor - Family Home in Lakeway,297642974,Casey,,78734,30.36784,-97.94817,Entire home/apt,275,2,11,2021-07-10,0.74,2,0,4,
44539063,North Austin Cozy,130475365,Lynn,,78753,30.3884,-97.66244,Entire home/apt,235,2,43,2021-10-25,2.73,1,91,31,
44549098,Hidden Oasis,22937174,Ashley,,78752,30.33008,-97.6977,Entire home/apt,80,2,1,2021-03-07,0.11,1,0,1,
44570905,Luxury Hill Country Private Casita,10281498,Heather,,78734,30.36282,-97.95649,Private room,269,2,19,2021-10-24,1.18,1,179,13,
44573224,"Ultra Modern & FUN! 4 bedroom w/6 beds, Sleep 10",4912146,Deacon,,78705,30.29049,-97.74842,Entire home/apt,206,2,21,2021-10-11,1.39,19,214,18,
